RETURN_ID,FILING_TYPE,EIN,TAX_PERIOD,SUB_DATE,TAXPAYER_NAME,RETURN_TYPE,DLN,OBJECT_ID
14070155,EFILE,201026248,201510,1/10/2017 10:25:20 AM,MASIONGALE ELECTRICAL-MECHANICAL INC VOL EE BENE ASSOC TRUST,990EO,93492259009066,201612599349200906
14070031,EFILE,530216598,201506,1/10/2017 10:01:08 AM,NATIONAL POTATO COUNCIL,990O,93493259011106,201602599349301110
14070021,EFILE,362272414,201604,1/10/2017 10:01:04 AM,LOCAL 734 WELFARE FUND,990O,93493258004356,201602589349300435
14070029,EFILE,870326126,201602,1/10/2017 10:01:07 AM,CHESAPEAKE DUCK CLUB,990O,93493259009656,201602599349300965
14070030,EFILE,870242213,201606,1/10/2017 10:01:08 AM,UTAH PUBLIC EMPLOYEES ASSOCIATION,990O,93493259010456,201602599349301045
14070017,EFILE,230681083,201510,1/10/2017 10:01:03 AM,HAWK GUNNING CLUB,990O,93493258000406,201602589349300040
14070028,EFILE,350960064,201510,1/10/2017 10:01:07 AM,INDIANA FARM BUREAU CARROLL COUNTY FARM BUREAU INC,990O,93493259008906,201602599349300890
14070038,EFILE,620673178,201512,1/10/2017 10:01:10 AM,MECHANICAL CONTRACTORS ASSOCIATION OF NASHVILLE,990O,93493256010816,201612569349301081
14070046,EFILE,711006616,201512,1/10/2017 10:01:13 AM,TEXAS STIX GIRLS SOFTBALL ASSOCIATION,990O,93493254004076,201622549349300407
14070025,EFILE,760682120,201512,1/10/2017 10:01:06 AM,FALCON RANCH HOMEOWNERS ASSN,990O,93493259008606,201602599349300860
14070045,EFILE,590938162,201603,1/10/2017 10:01:13 AM,VENICE-NOKOMIS 1854 BPO ELKS,990O,93493254004026,201622549349300402
14070044,EFILE,231260556,201607,1/10/2017 10:01:12 AM,AMERICAN LEGION AUXILIARY DEPARTMENT OF PENNSYLVANIA,990O,93493253006026,201622539349300602
14070043,EFILE,751542802,201512,1/10/2017 10:01:12 AM,NORWOOD WATER SUPPLY CORPORATION,990O,93493259013616,201612599349301361
14070032,EFILE,134219776,201512,1/10/2017 10:01:09 AM,OKLAHOMA CITY FIRE FIGHTERS HEALTH AND WELFARE TRUST FUND,990O,93493259011356,201602599349301135
14070026,EFILE,060924858,201512,1/10/2017 10:01:06 AM,AMERICAN AMBULANCE ASSOCIATION,990O,93493259008806,201602599349300880
14070020,EFILE,840772159,201512,1/10/2017 10:01:04 AM,COLORADO TIMBER INDUSTRY ASSOC,990O,93493258002256,201602589349300225
14070023,EFILE,382239603,201606,1/10/2017 10:01:05 AM,RN STAFF COUNCIL OPEIU LOCAL 40 AFL-CIO,990O,93493258010706,201602589349301070
14070019,EFILE,310989759,201605,1/10/2017 10:01:04 AM,FRATERNAL ORDER OF EAGLES 3934 AUX,990O,93493258001306,201602589349300130
14070042,EFILE,540836313,201512,1/10/2017 10:01:12 AM,VIRGINIA TENNIS ASSOCIATION,990O,93493259001416,201612599349300141
14070595,EFILE,561949695,201512,1/10/2017 11:16:22 AM,WILKESBORO HARLEY DAVIDSON OWNERS GROUP 2727,990EO,93492258004316,201612589349200431
14070581,EFILE,362903290,201512,1/10/2017 11:16:20 AM,LAKE COUNTY PROPERTIES INC,990EO,93492257002456,201602579349200245
14070579,EFILE,237311305,201512,1/10/2017 11:16:20 AM,RENTON POLICE OFFICERS GUILD,990EO,93492256006206,201602569349200620
14070580,EFILE,223127469,201603,1/10/2017 11:16:20 AM,BOSTON HERALD BOSTON TYPOGRAPHICAL UNION NO 13 HEALTH AND WELFARE FUND,990EO,93492257002156,201602579349200215
14070588,EFILE,310556959,201605,1/10/2017 11:16:21 AM,WRIGHT-PATTERSON OFFICERS SPOUSES CLUB,990EO,93492253001066,201612539349200106
14070587,EFILE,946116991,201512,1/10/2017 11:16:21 AM,PHOENIX SPORTSMEN CLUB,990EO,93492259008256,201602599349200825
14070584,EFILE,952232621,201606,1/10/2017 11:16:21 AM,LAWNDALE CHAMBER OF COMMERCE,990EO,93492258011506,201602589349201150
14070597,EFILE,251762563,201512,1/10/2017 11:16:23 AM,PITTSBURGH TECHNOLOGY CENTER ASSOCIATION,990EO,93492259005066,201612599349200506
14070592,EFILE,056022503,201601,1/10/2017 11:16:22 AM,LAMBDA BETA CHAPTER OF CHI OMEGA,990EO,93492256004316,201612569349200431
14070596,EFILE,636054601,201606,1/10/2017 11:16:22 AM,OPELIKA LIONS CLUB,990EO,93492258010516,201612589349201051
14070576,EFILE,942952492,201510,1/10/2017 11:16:19 AM,HAYWARD ZUCCHINI FESTIVAL,990EO,93492255003006,201602559349200300
14070577,EFILE,346526393,201604,1/10/2017 11:16:20 AM,SHELBY COUNTY FARM BUREAU,990EO,93492256002056,201602569349200205
14070578,EFILE,592888283,201512,1/10/2017 11:16:20 AM,FLORIDA ASSOCIATION OF EMS MEDICAL DIRECTORSINC,990EO,93492256006056,201602569349200605
14070590,EFILE,112127760,201512,1/10/2017 11:16:21 AM,MCUA REALTY CORP,990EO,93492254003016,201612549349200301
14070367,EFILE,362916880,201512,1/10/2017 10:48:06 AM,CORPORATE RESPONSIBILITY GROUP OF CHICAGO,990EZ,93492256003376,201622569349200337
14070362,EFILE,331005779,201512,1/10/2017 10:48:05 AM,15TH JUDICIAL CIRCUIT CASA,990EZ,93492259001416,201612599349200141
14070372,EFILE,453181318,201606,1/10/2017 10:48:07 AM,A WAY IN INC,990EZ,93492258002026,201622589349200202
14070358,EFILE,310996185,201606,1/10/2017 10:48:04 AM,PARENTS PLACE INC,990EZ,93492257000466,201612579349200046
14070346,EFILE,571151037,201512,1/10/2017 10:48:01 AM,BADGER CHILDHOOD CANCER NETWORK INC,990EZ,93492258000406,201602589349200040
14070356,EFILE,461092907,201607,1/10/2017 10:48:03 AM,SOUTHWEST NATIONAL JUNIOR BASKETBALL,990EZ,93492256008066,201612569349200806
14070361,EFILE,461345924,201606,1/10/2017 10:48:04 AM,PERRY BOYS BASKETBALL BOOSTER CLUB INC,990EZ,93492259001066,201612599349200106
14070353,EFILE,800275492,201606,1/10/2017 10:48:02 AM,HIALEAH GARDENS MIDDLE SCHOOL PTSA,990EZ,93492256001416,201612569349200141
14070352,EFILE,200229191,201512,1/10/2017 10:48:02 AM,HARVEST MINISTRIES TO THE WORLD INC,990EZ,93492256001266,201612569349200126
14070357,EFILE,352020351,201606,1/10/2017 10:48:03 AM,LAW SCHOOL LEGAL SERVICES INC,990EZ,93492257000116,201612579349200011
14070345,EFILE,263607271,201512,1/10/2017 10:48:00 AM,SAUGUS NATIONAL LITTLE LEAGUE INC,990EZ,93492257007506,201602579349200750
14070344,EFILE,911816211,201512,1/10/2017 10:48:00 AM,SECOND CHANCE AT LOVE FOR DOGS,990EZ,93492257006406,201602579349200640
14070363,EFILE,263776085,201601,1/10/2017 10:48:05 AM,AMAZING GRACE EQUINE SANCTUARY INC,990EZ,93492259007016,201612599349200701
14070354,EFILE,860462825,201606,1/10/2017 10:48:03 AM,TUCSON PARKS FOUNDATION,990EZ,93492256006466,201612569349200646
14070370,EFILE,270039313,201512,1/10/2017 10:48:06 AM,MOUNTAIN PARENT CLUB,990EZ,93492257002326,201622579349200232
14070365,EFILE,474029115,201606,1/10/2017 10:48:05 AM,CENTRAL MIDWEST BALLET INC,990EZ,93492256001226,201622569349200122
14070371,EFILE,371346455,201512,1/10/2017 10:48:07 AM,MAIN STREET GOLCONDA INC,990EZ,93492258001476,201622589349200147
14070369,EFILE,272655767,201604,1/10/2017 10:48:06 AM,LIGHT OF HEALING HOPE FOUNDATION,990EZ,93492257002026,201622579349200202
14070348,EFILE,474957728,201512,1/10/2017 10:48:01 AM,MISSIONARY FLIGHT TRAINING INC,990EZ,93492258003456,201602589349200345
14070350,EFILE,330599840,201606,1/10/2017 10:48:02 AM,VIKING FOUNDATION,990EZ,93492259002006,201602599349200200
14070349,EFILE,382857827,201512,1/10/2017 10:48:01 AM,PREGNANCY RESOURCE CENTER OF LAPEER,990EZ,93492258007556,201602589349200755
14070347,EFILE,582375512,201512,1/10/2017 10:48:01 AM,MAKING THE WORLD A BETTER PLACE CORPORATION,990EZ,93492258002406,201602589349200240
14070366,EFILE,800367061,201606,1/10/2017 10:48:06 AM,MOUNTAIN VISTA GOVERNORS SCHOOL FOUNDATION INC,990EZ,93492256001376,201622569349200137
14070423,EFILE,452463992,201512,1/10/2017 11:00:59 AM,WOMENS ENERGY NETWORK APPALACHIAN CHAPTER INC,990EO,93492257001176,201622579349200117
14070422,EFILE,610327621,201512,1/10/2017 11:00:59 AM,LOGAN COUNTY CHAMBER OF COMMERCE,990EO,93492257001126,201622579349200112
14070419,EFILE,650010780,201606,1/10/2017 11:00:58 AM,FRATERNAL ORDER OF POLICE DIST 4,990EO,93492253000176,201622539349200017
14070410,EFILE,381267086,201312,1/10/2017 11:00:57 AM,ROGERS CITY SERVICEMENS CLUB,990EO,93492257006266,201612579349200626
14070403,EFILE,237372912,201512,1/10/2017 11:00:56 AM,INTERNATIONAL ASSN OF FIREFIGHTERS LOCAL 2334,990EO,93492253004066,201612539349200406
14070413,EFILE,344493021,201604,1/10/2017 11:00:57 AM,BUCYRUS CHAMBER OF COMMERCE,990EO,93492258000116,201612589349200011
14070420,EFILE,426090424,201608,1/10/2017 11:00:58 AM,FRIENDS HOUSE INC,990EO,93492253005176,201622539349200517
14070409,EFILE,237407753,201606,1/10/2017 11:00:57 AM,AMERICAN SALUKI ASSOCIATION CO JENNIFER FOX,990EO,93492257002166,201612579349200216
14070411,EFILE,651190264,201512,1/10/2017 11:00:57 AM,HEART OF MEDFORD ASSOCIATION METRO MEDFORD DOWNTOWN ASSOCIATION,990EO,93492257008616,201612579349200861
14070416,EFILE,204736010,201512,1/10/2017 11:00:58 AM,AMERICAN CLINICAL MAGNETOENCEPHALOGRAPHY SOCIETY INC,990EO,93492259007266,201612599349200726
14048098,EFILE,593442288,201512,1/3/2017 9:05:08 AM,CLEARWATER COMMUNITY VOLUNTEERS INC,990EZ,93492227002136,201632279349200213
14048123,EFILE,452493844,201512,1/3/2017 9:05:15 AM,ACTS413 INC,990EZ,93492225009646,201642259349200964
14048116,EFILE,756062259,201606,1/3/2017 9:05:13 AM,PTA WILLIAM MCLEAN MIDDLE SCHOOL TEXAS CONGRESS 3652,990EZ,93492230006036,201632309349200603
14048111,EFILE,760370173,201606,1/3/2017 9:05:11 AM,HOUSTON FIRE FIGHTERS BURNED CHILDRENS FUND,990EZ,93492230001336,201632309349200133
14048110,EFILE,205500387,201512,1/3/2017 9:05:11 AM,MARRIAGE RESOURCE CENTER OF FREDERICK COUNTY INC,990EZ,93492230001236,201632309349200123
14048106,EFILE,271954162,201512,1/3/2017 9:05:10 AM,SUSTAINABLE REMEDIATION FORUM INC,990EZ,93492228024136,201632289349202413
14048104,EFILE,237237233,201512,1/3/2017 9:05:09 AM,NORTHWEST YOUTH RODEO ASSOC,990EZ,93492228018186,201632289349201818
14048102,EFILE,272234175,201512,1/3/2017 9:05:09 AM,SPOTTED DOG INCORPORATED,990EZ,93492228009436,201632289349200943
14048097,EFILE,841554493,201512,1/3/2017 9:05:08 AM,ECO-JUSTICE MINISTRIES,990EZ,93492227001036,201632279349200103
14048096,EFILE,202823927,201412,1/3/2017 9:05:07 AM,GALLOWAY RENEGADES FOOTBALL CLUB A NJ NONPROFIT CORPORATION,990EZ,93492226007136,201632269349200713
14048088,EFILE,770452559,201512,1/3/2017 9:05:03 AM,MARINA POLICE ACTIVITIES LEAGUE,990PF,93491229003186,201632299349100318
14048087,EFILE,521448440,201509,1/3/2017 9:05:02 AM,TOBIAS EHRLICH EDUCATIONAL ENDOWMENT,990PF,93491229001036,201632299349100103
14048085,EFILE,521797515,201509,1/3/2017 9:05:02 AM,PETER N G SCHWARTZ FOUNDATION,990PF,93491228019286,201632289349101928
14048083,EFILE,522131182,201512,1/3/2017 9:05:01 AM,JOSEPH N GAFFNEY FOUNDATION INC CO CITRIN COOPERMAN AND CO LLP,990PF,93491228018536,201632289349101853
14048080,EFILE,237031650,201512,1/3/2017 9:05:00 AM,LONE STAR FOUNDATION,990PF,93491228011686,201632289349101168
14048079,EFILE,043195994,201512,1/3/2017 9:04:59 AM,HILDRETH STEWART CHARITABLE FOUNDATION CO ROBERT HILDRETH,990PF,93491228011436,201632289349101143
14048076,EFILE,205994513,201512,1/3/2017 9:04:58 AM,M AND I PFISTER FOUNDATION,990PF,93491228008486,201632289349100848
14048074,EFILE,526045035,201512,1/3/2017 9:04:57 AM,ADALMAN GOODWIN FOUNDATION INC,990PF,93491228007236,201632289349100723
14048072,EFILE,206362979,201512,1/3/2017 9:04:57 AM,MARY CHARITABLE TRUST UA DTD 112901,990PF,93491228001186,201632289349100118
14048070,EFILE,205898952,201512,1/3/2017 9:04:56 AM,BONNIE SCHATZ ALLCHIN CHARITABLE FOUNDATION,990PF,93491228000236,201632289349100023
14048069,EFILE,474498674,201512,1/3/2017 9:04:56 AM,AVIV FOUNDATION INC,990PF,93491228000086,201632289349100008
14048095,EFILE,472358994,201512,1/3/2017 9:05:05 AM,DOCTOR YVENS LABORDE HEALTH AND HUMANITARIAN F,990PF,93491225009696,201642259349100969
14048091,EFILE,592761167,201606,1/3/2017 9:05:04 AM,GERALD F STOGNIEW JR PRIVATE FOUNDATION INC,990PF,93491230002036,201632309349100203
14048094,EFILE,463104305,201512,1/3/2017 9:05:05 AM,NAVARRO FAMILY FOUNDATION INC,990PF,93491225008196,201642259349100819
14048090,EFILE,474164473,201512,1/3/2017 9:05:03 AM,RIVERSIDE GATORS FOOTBALL INC,990PF,93491230001086,201632309349100108
14048086,EFILE,046628772,201512,1/3/2017 9:05:02 AM,BAKER FAMILY TRUST,990PF,93491228019586,201632289349101958
14048082,EFILE,562292397,201512,1/3/2017 9:05:00 AM,NEW MEXICO TAX RESEARCH INSTITUTE,990PF,93491228017086,201632289349101708
14048077,EFILE,237054743,201512,1/3/2017 9:04:59 AM,GRAFTON MEDICAL FOUNDATION,990PF,93491228010036,201632289349101003
14048075,EFILE,061486581,201512,1/3/2017 9:04:58 AM,THELMA S RODBELL CHARITABLE FOUNDATION CO PASTER AND HARPOOTIAN LTD,990PF,93491228008136,201632289349100813
14048073,EFILE,205718234,201512,1/3/2017 9:04:57 AM,EDWARD AND ELLEN RANDALL FOUNDATION,990PF,93491228004436,201632289349100443
14048071,EFILE,760090167,201509,1/3/2017 9:04:56 AM,HOFHEINZ FUND,990PF,93491228000436,201632289349100043
14048068,EFILE,453734455,201512,1/3/2017 9:04:55 AM,BOSEM FOUNDATION,990PF,93491227002036,201632279349100203
14048067,EFILE,416021792,201603,1/3/2017 9:04:55 AM,SMITH FOUNDATION INC,990PF,93491227000036,201632279349100003
14046813,EFILE,311180536,201512,1/3/2017 8:55:13 AM,NEW RICHMOND RIVERFEST INC,990EZ,93492228030086,201632289349203008
14046803,EFILE,461820459,201512,1/3/2017 8:55:10 AM,JASON REED FOUNDATION,990EZ,93492228016036,201632289349201603
14046797,EFILE,200675763,201512,1/3/2017 8:55:08 AM,ELKHART LAKE-GLENBEULAH EDUCATION FOUNDATION INC,990EZ,93492228012186,201632289349201218
14046796,EFILE,464022856,201512,1/3/2017 8:55:08 AM,ARKANSAS FELLOWSHIP,990EZ,93492228011536,201632289349201153
14046788,EFILE,200710423,201512,1/3/2017 8:55:05 AM,HESED INTERNATIONAL,990EZ,93492228004236,201632289349200423
14046804,EFILE,721275447,201512,1/3/2017 8:55:11 AM,NEW LIFE TABERNACLE INC,990EZ,93492228019186,201632289349201918
14046792,EFILE,237425651,201512,1/3/2017 8:55:06 AM,FOUNDATION FOR HOSPICE AND HOMECARE,990EZ,93492228006386,201632289349200638
14046814,EFILE,133697333,201512,1/3/2017 8:55:13 AM,OBJECT RELATIONS INSTITUTE TRAINING FOUNDATION,990EZ,93492229004486,201632299349200448
14046809,EFILE,473758132,201512,1/3/2017 8:55:12 AM,DREDGE RESEARCH COLLABORATIVE INC,990EZ,93492228024886,201632289349202488
14046798,EFILE,208980072,201512,1/3/2017 8:55:09 AM,WEEKEND MISSIONS INC,990EZ,93492228012286,201632289349201228
14046785,EFILE,911895341,201512,1/3/2017 8:55:03 AM,MONROE MONTESSORI BOOSTER CLUB,990EZ,93492226002036,201632269349200203
14062670,EFILE,237109481,201605,1/5/2017 9:21:29 PM,GENOA AREA BAND PARENTS,990EZ,93492250001026,201622509349200102
14059454,EFILE,346556532,201606,1/5/2017 9:12:47 AM,KAPPA DELTA SORORITY - BETA NU CHAPTER,990EO,93492250001126,201622509349200112
14061936,EFILE,452180069,201512,1/5/2017 7:55:28 PM,NOOR FOUNDATION,990EZ,93492250001526,201622509349200152
14059632,EFILE,223763791,201512,1/5/2017 9:37:35 AM,SOMERVILLE ENGINE COMPANY 1 INC,990EO,93492250001576,201622509349200157
14061776,EFILE,463504456,201512,1/5/2017 7:30:47 PM,HINDA INSTITUTE,990EZ,93492250002076,201622509349200207
14062366,EFILE,721195707,201512,1/5/2017 8:39:22 PM,FAMILY RESOURCE CLINIC INC,990EZ,93492250002176,201622509349200217
14062401,EFILE,223752106,201606,1/5/2017 8:41:04 PM,STEINERT MARCHING UNIT PARENTS ASSOCIATION,990EZ,93492250002226,201622509349200222
14058734,EFILE,311559990,201512,1/5/2017 7:43:30 AM,HUNTINGTON DANCE THEATRE LTD,990EZ,93492250002376,201622509349200237
14059873,EFILE,860285674,201606,1/5/2017 10:25:16 AM,ARIZONA ASSOCIATION OF CHIROPRACTIC,990EO,93492250002526,201622509349200252
14059840,EFILE,232150470,201606,1/5/2017 10:22:17 AM,PLYMOUTH TOWNSHIP JUNIOR AMERICAN BASKETBALL ASSOCIATION INC,990EO,93492250003526,201622509349200352
14059775,EFILE,205379466,201512,1/5/2017 10:02:08 AM,U DA MAN,990EZ,93492250003926,201622509349200392
14059287,EFILE,237241891,201608,1/5/2017 8:40:50 AM,HUMBOLDT COUNTY COACPASP,990EZ,93492250004426,201622509349200442
14062569,EFILE,272848279,201512,1/5/2017 8:58:22 PM,GAMEDAY FOR HEROES INC,990EZ,93492250004626,201622509349200462
14062673,EFILE,050371565,201512,1/5/2017 9:21:30 PM,FRIENDS OF THE RI SCHOOL FOR THE DEAF CO HELEN LITTERST,990EZ,93492250004726,201622509349200472
14059776,EFILE,956206690,201606,1/5/2017 10:02:08 AM,PTA VILLAGE VIEW ELEMENTARY,990EZ,93492250004826,201622509349200482
14059877,EFILE,201874866,201512,1/5/2017 10:25:17 AM,DC VELO LIMITED,990EO,93492250004876,201622509349200487
14060954,EFILE,593747154,201512,1/5/2017 5:29:15 PM,HIS STOREHOUSE OUTREACH INC,990,93493250000326,201622509349300032
14060168,EFILE,202367980,201605,1/5/2017 12:30:59 PM,IR-RU FAMILY SOCIAL CLUB INC,990O,93493250000376,201622509349300037
14058178,EFILE,455513193,201512,1/5/2017 5:30:12 AM,DIVINE MERCY MINITRIES INC,990,93493250000476,201622509349300047
14061465,EFILE,350874041,201606,1/5/2017 7:11:49 PM,PHI GAMMA DELTA LAMBDA CHAPTER,990O,93493250001576,201622509349300157
14058179,EFILE,956111574,201606,1/5/2017 5:30:12 AM,BETHESDA LUTHERAN COMMUNITIES AUXILIARY,990,93493250001826,201622509349300182
14061314,EFILE,260120165,201507,1/5/2017 6:53:26 PM,MAJESTY ACADEMY INC,990,93493250001926,201622509349300192
14058972,EFILE,480948324,201512,1/5/2017 8:02:03 AM,COMMUNITY CENTER OF SHAWNEE INC DBA SHAWNEE COMMUNITY SERVICES,990,93493250002426,201622509349300242
14061582,EFILE,942783641,201512,1/5/2017 7:19:10 PM,NATIONAL COALITION OF ASSOCIATIONS OF 7-ELEVEN FRANCHISEES,990O,93493250002676,201622509349300267
14058183,EFILE,133146696,201512,1/5/2017 5:30:14 AM,MARTY LYONS FOUNDATION INC,990,93493250002876,201622509349300287
14055637,EFILE,522165048,201606,1/4/2017 3:34:22 PM,INTERSCHOLASTIC ATHLETIC ASSOCIATION OF MARYLAND INC,990,93493250003026,201622509349300302
14060107,EFILE,010384674,201512,1/5/2017 12:24:00 PM,CONVENTION AND VISITORS BUREAU OF GREATER PORTLAND,990O,93493250003076,201622509349300307
14058605,EFILE,710461674,201606,1/5/2017 7:19:19 AM,KIDDIE KOLLEGE DAY CARE CENTER INC,990,93493250003226,201622509349300322
14061188,EFILE,251863915,201512,1/5/2017 6:24:02 PM,PALESTINE RIGHT TO RETURN COALITION INC,990,93493250003276,201622509349300327
14058973,EFILE,050265675,201512,1/5/2017 8:02:04 AM,AUDUBON SOCIETY OF RHODE ISLAND,990,93493250003326,201622509349300332
14059059,EFILE,311348097,201512,1/5/2017 8:12:33 AM,KIMBERLY MEADOWS CORPORATION,990,93493250003676,201622509349300367
14061318,EFILE,046660317,201512,1/5/2017 6:53:28 PM,MOYNIHAN MATTALIANO PERRY TRUST,990,93493250004776,201622509349300477
14059062,EFILE,237440884,201512,1/5/2017 8:12:35 AM,CBU CHRISTIAN FELLOWSHIP INC,990,93493250004976,201622509349300497
14058186,EFILE,236297761,201510,1/5/2017 5:30:16 AM,UNION COUNTY WEST END FAIR ASSOCIATION,990,93493250005276,201622509349300527
14061017,EFILE,362167016,201512,1/5/2017 5:35:40 PM,CHICAGO ZOOLOGICAL SOCIETY,990,93493250005726,201622509349300572
14061607,EFILE,391168327,201512,1/5/2017 7:20:52 PM,LA CROSSE AREA DEVELOPMENT CORP,990O,93493250005776,201622509349300577
14061321,EFILE,251191386,201603,1/5/2017 6:53:30 PM,MUTUAL AID AMBULANCE SERVICE INC,990,93493250005926,201622509349300592
14060833,EFILE,611343210,201512,1/5/2017 5:19:25 PM,ALLEY CAT ADVOCATES INC,990,93493250005976,201622509349300597
14061557,EFILE,910202372,201512,1/5/2017 7:18:14 PM,APA-THE ENGINEERED WOOD ASSOCIATION,990O,93493250006626,201622509349300662
14062282,EFILE,576063429,201606,1/5/2017 8:38:15 PM,ROTARY INTERNATIONAL GEORGETOWN ROTARY C,990EO,93492251005016,201612519349200501
14062278,EFILE,841377461,201606,1/5/2017 8:38:14 PM,SAFARI CLUB INTERNATIONAL ROB HAMMOND,990EO,93492250004116,201612509349200411
14062279,EFILE,592164832,201512,1/5/2017 8:38:14 PM,OUR LADY OF VICTORY COUNCIL 7968 KNIGHTS OF COLUMBUS,990EO,93492250004416,201612509349200441
14062298,EFILE,472723703,201512,1/5/2017 8:38:17 PM,MONTGOMERY AREA CHAMBER OF COMMERCE,990EO,93492244007546,201642449349200754
14062296,EFILE,836006016,201606,1/5/2017 8:38:17 PM,ROTARY CLUB OF CODY WYOMING,990EO,93492244004296,201642449349200429
14062271,EFILE,205516219,201605,1/5/2017 8:38:13 PM,FRATERNAL ORDER OF EAGLES,990EO,93492251002256,201602519349200225
14062272,EFILE,943207217,201512,1/5/2017 8:38:13 PM,SAN FRANCISCO CHAPTER OF THE WOMENS COUNCIL OF REALTORS,990EO,93492251007206,201602519349200720
14057150,EFILE,751098032,201512,1/4/2017 11:05:30 PM,FORT WORTH TRAP AND SKEET CLUB,990O,93493244006456,201602449349300645
14057145,EFILE,460863793,201606,1/4/2017 11:05:28 PM,INDIANA SIGMA CHAPTER OF SIGMA ALPHA EPSILON,990O,93493244005056,201602449349300505
14057151,EFILE,261541732,201512,1/4/2017 11:05:30 PM,NORTH AMERICAN DEER REGISTRY,990O,93493244007656,201602449349300765
14057166,EFILE,840172643,201512,1/4/2017 11:05:36 PM,MOUNTAIN STATES EMPLOYERS COUNCIL INC,990O,93493244002176,201622449349300217
14057146,EFILE,135582627,201602,1/4/2017 11:05:28 PM,NATIONAL RETAIL FEDERATION INC,990O,93493244005256,201602449349300525
14057164,EFILE,800103386,201512,1/4/2017 11:05:35 PM,SOCIETY OF DERMATOLOGY PHYSICIAN ASSISTANTS INC,990O,93493245009856,201602459349300985
14057163,EFILE,850351487,201512,1/4/2017 11:05:35 PM,NAIOP NEW MEXICO CHAPTER,990O,93493244015006,201602449349301500
14057155,EFILE,726055940,201512,1/4/2017 11:05:32 PM,WARD SEVEN CITIZENS CLUB INC,990O,93493244009306,201602449349300930
14057148,EFILE,237372813,201605,1/4/2017 11:05:29 PM,VETERANS OF FOREIGN WARS POST 5690 INC,990O,93493244005456,201602449349300545
